testing/red/IMG_5155.JPG,0,95.08325746,0.126751477
testing/red/IMG_5155.JPG,0,90.9337879,0.124112216
testing/red/IMG_5159.JPG,0,92.52234148,0.134084438
testing/red/IMG_5159.JPG,0,87.39504394,0.127357321
testing/red/IMG_5162.JPG,0,95.78310948,0.138843067
testing/red/IMG_5162.JPG,0,88.65195656,0.14576084
testing/red/IMG_5170.JPG,0,91.87108427,0.139309432
testing/red/IMG_5170.JPG,0,86.55577299,0.135165576
testing/red/IMG_5172.JPG,0,95.22302651,0.134169561
testing/red/IMG_5172.JPG,0,94.23299666,0.12259667
testing/red/IMG_5173.JPG,0,92.91795863,0.130774295
testing/red/IMG_5173.JPG,0,91.27730665,0.116564092
testing/red/IMG_5179.JPG,0,91.32542981,0.133198569
testing/red/IMG_5179.JPG,0,88.31581652,0.125191605
testing/red/IMG_5181.JPG,0,98.10849591,0.110673748
testing/red/IMG_5181.JPG,0,91.48399926,0.128886615
testing/red/IMG_5182.JPG,0,91.84286415,0.140232285
testing/red/IMG_5182.JPG,0,86.79299912,0.155488995
testing/red/IMG_5191.JPG,0,98.19086829,0.113829539
testing/red/IMG_5191.JPG,0,94.58390552,0.127572635
testing/red/IMG_5197.JPG,0,91.65845537,0.18601202
testing/red/IMG_5197.JPG,0,85.07975207,0.212071287
testing/red/IMG_5198.JPG,0,93.80979913,0.128246416
testing/red/IMG_5198.JPG,0,90.42927549,0.135770333
testing/red/IMG_5204.JPG,0,100.9990784,0.102270644
testing/red/IMG_5204.JPG,0,92.67352874,0.125158312
testing/red/IMG_5205.JPG,0,87.32697869,0.137326092
testing/red/IMG_5205.JPG,0,83.06192256,0.152829616
testing/red/IMG_5206.JPG,0,97.29001634,0.107235929
testing/red/IMG_5206.JPG,0,91.09963146,0.120137071
testing/red/IMG_5211.JPG,0,99.36593996,0.106602696
testing/red/IMG_5211.JPG,0,89.86740382,0.134368444
testing/red/IMG_5220.JPG,0,92.05118934,0.112944501
testing/red/IMG_5220.JPG,0,87.13293111,0.138846126
testing/red/IMG_5223.JPG,0,97.20101554,0.107661977
testing/red/IMG_5223.JPG,0,92.58554656,0.116864655
testing/blue/IMG_5226.JPG,1,184.2763721,0.367536473
testing/blue/IMG_5226.JPG,1,182.943838,0.364479046
testing/blue/IMG_5227.JPG,1,182.6445104,0.463497603
testing/blue/IMG_5227.JPG,1,181.4390713,0.4506392
testing/blue/IMG_5232.JPG,1,188.0096948,0.388918074
testing/blue/IMG_5232.JPG,1,187.3560721,0.38546693
testing/blue/IMG_5233.JPG,1,186.3380424,0.376865525
testing/blue/IMG_5233.JPG,1,186.1270316,0.369856584
testing/blue/IMG_5237.JPG,1,186.0202173,0.351322804
testing/blue/IMG_5237.JPG,1,184.6767659,0.342598928
testing/blue/IMG_5246.JPG,1,181.981399,0.399828744
testing/blue/IMG_5246.JPG,1,182.1301011,0.425836405
testing/blue/IMG_5247.JPG,1,183.4929344,0.330814468
testing/blue/IMG_5247.JPG,1,182.4414956,0.347140667
testing/blue/IMG_5260.JPG,1,183.2797271,0.378352221
testing/blue/IMG_5260.JPG,1,183.8851181,0.453025968
testing/blue/IMG_5261.JPG,1,181.9647942,0.455473501
testing/blue/IMG_5261.JPG,1,181.7788466,0.471142678
testing/blue/IMG_5262.JPG,1,182.832282,0.433446507
testing/blue/IMG_5262.JPG,1,183.17105,0.475486886
testing/blue/IMG_5266.JPG,1,184.3106202,0.312590657
testing/blue/IMG_5266.JPG,1,181.3621598,0.329168011
testing/blue/IMG_5280.JPG,1,183.278664,0.332872343
testing/blue/IMG_5280.JPG,1,182.1338922,0.347727908
testing/green/IMG_5286.JPG,2,116.6034596,0.415410819
testing/green/IMG_5286.JPG,2,116.1499867,0.411461018
testing/green/IMG_5287.JPG,2,117.1175346,0.365338227
testing/green/IMG_5287.JPG,2,116.8604264,0.362905688
testing/green/IMG_5291.JPG,2,117.2330255,0.316959863
testing/green/IMG_5291.JPG,2,117.8877932,0.303760073
testing/green/IMG_5300.JPG,2,118.2587038,0.341871673
testing/green/IMG_5300.JPG,2,118.5785267,0.334271461
testing/green/IMG_5301.JPG,2,116.8580052,0.384964316
testing/green/IMG_5301.JPG,2,116.7875813,0.399178407
testing/green/IMG_5302.JPG,2,114.9521597,0.467465591
testing/green/IMG_5302.JPG,2,115.1946004,0.491312175
testing/green/IMG_5303.JPG,2,116.1017677,0.471387298
testing/green/IMG_5303.JPG,2,115.6001783,0.475261864
testing/green/IMG_5304.JPG,2,116.9047353,0.336012352
testing/green/IMG_5304.JPG,2,116.9663332,0.329147941
testing/green/IMG_5305.JPG,2,116.1761769,0.407370121
